,TEAM,STATUS,PLAYER,POS.,CAP HIT,CAP %,YEAR,,,SALARY CAP,win%,avg_age,WIN%_GRP,POS_GRP,ID,ID,ID,ID,ID,Commas,,,team name on site,,
65,jax,injured,Will Richardson,LT,1070698,0.51,2019,2020,2021,182500000,0.176,25.48,low_win%,o-line,jax_2019,jax_2020,jax_2021,,,,,,,,
66,jax,injured,James Robinson,RB,781666,0.37,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,arz_2021,"arz_2021,",arz_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Arizona-Cardinals,"Arizona-Cardinals/cap/2021"")","arz_2021 =pd.read_html(""https://www.spotrac.com/nfl/Arizona-Cardinals/cap/2021"")"
67,jax,injured,Dan Arnold,TE,766665,0.37,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,atl_2021,"atl_2021,",atl_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Atlanta-Falcons,"Atlanta-Falcons/cap/2021"")","atl_2021 =pd.read_html(""https://www.spotrac.com/nfl/Atlanta-Falcons/cap/2021"")"
68,jax,injured,Terry Godwin,WR,440000,0.21,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,blt_2021,"blt_2021,",blt_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Baltimore-Ravens,"Baltimore-Ravens/cap/2021"")","blt_2021 =pd.read_html(""https://www.spotrac.com/nfl/Baltimore-Ravens/cap/2021"")"
69,jax,injured,C.J. Beathard,QB,2108819,1.01,2019,2020,2021,182500000,0.176,25.48,low_win%,passer,jax_2019,jax_2020,jax_2021,,buf_2021,"buf_2021,",buf_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Buffalo-Bills,"Buffalo-Bills/cap/2021"")","buf_2021 =pd.read_html(""https://www.spotrac.com/nfl/Buffalo-Bills/cap/2021"")"
70,jax,injured,Johnathan Ford,S,1585294,0.76,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,car_2021,"car_2021,",car_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Carolina-Panthers,"Carolina-Panthers/cap/2021"")","car_2021 =pd.read_html(""https://www.spotrac.com/nfl/Carolina-Panthers/cap/2021"")"
71,jax,injured,Lerentee McCray,OLB,987500,0.47,2019,2020,2021,182500000,0.176,25.48,low_win%,linebacker,jax_2019,jax_2020,jax_2021,,chi_2021,"chi_2021,",chi_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Chicago-Bears,"Chicago-Bears/cap/2021"")","chi_2021 =pd.read_html(""https://www.spotrac.com/nfl/Chicago-Bears/cap/2021"")"
72,jax,injured,Dylan Moses,LB,421666,0.2,2019,2020,2021,182500000,0.176,25.48,low_win%,linebacker,jax_2019,jax_2020,jax_2021,,cin_2021,"cin_2021,",cin_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Cincinnati-Bengals,"Cincinnati-Bengals/cap/2021"")","cin_2021 =pd.read_html(""https://www.spotrac.com/nfl/Cincinnati-Bengals/cap/2021"")"
73,jax,practice,Matt Sokol,TE,165600,0.08,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,cle_2021,"cle_2021,",cle_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Cleveland-Browns,"Cleveland-Browns/cap/2021"")","cle_2021 =pd.read_html(""https://www.spotrac.com/nfl/Cleveland-Browns/cap/2021"")"
74,jax,practice,Tim Jones,WR,138000,0.07,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,dal_2021,"dal_2021,",dal_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Dallas-Cowboys,"Dallas-Cowboys/cap/2021"")","dal_2021 =pd.read_html(""https://www.spotrac.com/nfl/Dallas-Cowboys/cap/2021"")"
75,jax,practice,Jared Hocker,G,119600,0.06,2019,2020,2021,182500000,0.176,25.48,low_win%,o-line,jax_2019,jax_2020,jax_2021,,den_2021,"den_2021,",den_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Denver-Broncos,"Denver-Broncos/cap/2021"")","den_2021 =pd.read_html(""https://www.spotrac.com/nfl/Denver-Broncos/cap/2021"")"
76,jax,practice,Coy Cronk,T,110400,0.05,2019,2020,2021,182500000,0.176,25.48,low_win%,o-line,jax_2019,jax_2020,jax_2021,,det_2021,"det_2021,",det_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Detroit-Lions,"Detroit-Lions/cap/2021"")","det_2021 =pd.read_html(""https://www.spotrac.com/nfl/Detroit-Lions/cap/2021"")"
77,jax,practice,Bradley McDougald,SS,14000,0.01,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,gb_2021,"gb_2021,",gb_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Green-Bay-Packers,"Green-Bay-Packers/cap/2021"")","gb_2021 =pd.read_html(""https://www.spotrac.com/nfl/Green-Bay-Packers/cap/2021"")"
78,jax,practice,Lorenzo Burns,CB,9200,0,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,hou_2021,"hou_2021,",hou_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Houston-Texans,"Houston-Texans/cap/2021"")","hou_2021 =pd.read_html(""https://www.spotrac.com/nfl/Houston-Texans/cap/2021"")"
79,jax,practice,Doug Costin,DT,9200,0,2019,2020,2021,182500000,0.176,25.48,low_win%,d-line,jax_2019,jax_2020,jax_2021,,ind_2021,"ind_2021,",ind_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Indianapolis-Colts,"Indianapolis-Colts/cap/2021"")","ind_2021 =pd.read_html(""https://www.spotrac.com/nfl/Indianapolis-Colts/cap/2021"")"
80,jax,practice,Jeff Cotton,WR,9200,0,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,jax_2021,"jax_2021,",jax_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Jacksonville-Jaguars,"Jacksonville-Jaguars/cap/2021"")","jax_2021 =pd.read_html(""https://www.spotrac.com/nfl/Jacksonville-Jaguars/cap/2021"")"
81,jax,practice,Michael Jacquet,CB,9200,0,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,kc_2021,"kc_2021,",kc_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Kansas-City-Chiefs,"Kansas-City-Chiefs/cap/2021"")","kc_2021 =pd.read_html(""https://www.spotrac.com/nfl/Kansas-City-Chiefs/cap/2021"")"
82,jax,dead cap,Josh Lambo,K,4375000,2.09,2019,2020,2021,182500000,0.176,25.48,low_win%,kicking,jax_2019,jax_2020,jax_2021,,lac_2021,"lac_2021,",lac_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Los-Angeles-Chargers,"Los-Angeles-Chargers/cap/2021"")","lac_2021 =pd.read_html(""https://www.spotrac.com/nfl/Los-Angeles-Chargers/cap/2021"")"
83,jax,dead cap,Joe Schobert,ILB,3512500,1.68,2019,2020,2021,182500000,0.176,25.48,low_win%,linebacker,jax_2019,jax_2020,jax_2021,,lar_2021,"lar_2021,",lar_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Los-Angeles-Rams,"Los-Angeles-Rams/cap/2021"")","lar_2021 =pd.read_html(""https://www.spotrac.com/nfl/Los-Angeles-Rams/cap/2021"")"
84,jax,dead cap,C.J. Henderson,CB,3377277,1.62,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,lv_2021,"lv_2021,",lv_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Las-Vegas-Raiders,"Las-Vegas-Raiders/cap/2021"")","lv_2021 =pd.read_html(""https://www.spotrac.com/nfl/Las-Vegas-Raiders/cap/2021"")"
85,jax,dead cap,Rodney Gunter,DE,2833334,1.36,2019,2020,2021,182500000,0.176,25.48,low_win%,d-line,jax_2019,jax_2020,jax_2021,,mia_2021,"mia_2021,",mia_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Miami-Dolphins,"Miami-Dolphins/cap/2021"")","mia_2021 =pd.read_html(""https://www.spotrac.com/nfl/Miami-Dolphins/cap/2021"")"
86,jax,dead cap,Tyler Eifert,TE,1125000,0.54,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,min_2021,"min_2021,",min_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Minnesota-Vikings,"Minnesota-Vikings/cap/2021"")","min_2021 =pd.read_html(""https://www.spotrac.com/nfl/Minnesota-Vikings/cap/2021"")"
87,jax,dead cap,Al Woods,DT,1000000,0.48,2019,2020,2021,182500000,0.176,25.48,low_win%,d-line,jax_2019,jax_2020,jax_2021,,ne_2021,"ne_2021,",ne_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",New-England-Patriots,"New-England-Patriots/cap/2021"")","ne_2021 =pd.read_html(""https://www.spotrac.com/nfl/New-England-Patriots/cap/2021"")"
88,jax,dead cap,Jarrod Wilson,S,633334,0.3,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,no_2021,"no_2021,",no_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",New-Orleans-Saints,"New-Orleans-Saints/cap/2021"")","no_2021 =pd.read_html(""https://www.spotrac.com/nfl/New-Orleans-Saints/cap/2021"")"
89,jax,dead cap,Rashaan Melvin,CB,625000,0.3,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,nyg_2021,"nyg_2021,",nyg_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",New-York-Giants,"New-York-Giants/cap/2021"")","nyg_2021 =pd.read_html(""https://www.spotrac.com/nfl/New-York-Giants/cap/2021"")"
90,jax,dead cap,Josh Oliver,TE,555762,0.27,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,nyj_2021,"nyj_2021,",nyj_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",New-York-Jets,"New-York-Jets/cap/2021"")","nyj_2021 =pd.read_html(""https://www.spotrac.com/nfl/New-York-Jets/cap/2021"")"
91,jax,dead cap,Josiah Scott,CB,482955,0.23,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,phi_2021,"phi_2021,",phi_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Philadelphia-Eagles,"Philadelphia-Eagles/cap/2021"")","phi_2021 =pd.read_html(""https://www.spotrac.com/nfl/Philadelphia-Eagles/cap/2021"")"
92,jax,dead cap,Tyron Johnson,WR,433330,0.21,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,pit_2021,"pit_2021,",pit_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Pittsburgh-Steelers,"Pittsburgh-Steelers/cap/2021"")","pit_2021 =pd.read_html(""https://www.spotrac.com/nfl/Pittsburgh-Steelers/cap/2021"")"
93,jax,dead cap,Nathan Cottrell,RB,252933,0.12,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,sea_2021,"sea_2021,",sea_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Seattle-Seahawks,"Seattle-Seahawks/cap/2021"")","sea_2021 =pd.read_html(""https://www.spotrac.com/nfl/Seattle-Seahawks/cap/2021"")"
94,jax,dead cap,Sidney Jones,CB,250000,0.12,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,sf_2021,"sf_2021,",sf_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",San-Francisco-49ers,"San-Francisco-49ers/cap/2021"")","sf_2021 =pd.read_html(""https://www.spotrac.com/nfl/San-Francisco-49ers/cap/2021"")"
95,jax,dead cap,Brandon Rusnak,CB,223244,0.11,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,tb_2021,"tb_2021,",tb_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Tampa-Bay-Buccaneers,"Tampa-Bay-Buccaneers/cap/2021"")","tb_2021 =pd.read_html(""https://www.spotrac.com/nfl/Tampa-Bay-Buccaneers/cap/2021"")"
96,jax,dead cap,Quincy Williams,LB,205545,0.1,2019,2020,2021,182500000,0.176,25.48,low_win%,linebacker,jax_2019,jax_2020,jax_2021,,ten_2021,"ten_2021,",ten_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Tennessee-Titans,"Tennessee-Titans/cap/2021"")","ten_2021 =pd.read_html(""https://www.spotrac.com/nfl/Tennessee-Titans/cap/2021"")"
97,jax,dead cap,Ronnie Harrison,S,200758,0.1,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,was_2021,was_2021,was_2021 =,"pd.read_html(""https://www.spotrac.com/nfl/",Washington-Football-Team,"Washington-Football-Team/cap/2021"")","was_2021 =pd.read_html(""https://www.spotrac.com/nfl/Washington-Football-Team/cap/2021"")"
98,jax,dead cap,Tre'Vour Wallace-Simms,G,193867,0.09,2019,2020,2021,182500000,0.176,25.48,low_win%,o-line,jax_2019,jax_2020,jax_2021,,,,,,,,
99,jax,dead cap,Doug Costin,DT,186366,0.09,2019,2020,2021,182500000,0.176,25.48,low_win%,d-line,jax_2019,jax_2020,jax_2021,,,,,,,,
100,jax,dead cap,Lorenzo Burns,CB,183866,0.09,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,TEAM,,,,,,
101,jax,dead cap,Jeff Cotton,WR,183866,0.09,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,arz,"""arz"",","""arz""",,,,
102,jax,dead cap,Badara Traore,T,183866,0.09,2019,2020,2021,182500000,0.176,25.48,low_win%,o-line,jax_2019,jax_2020,jax_2021,,atl,"""atl"",","""atl""",,,,
103,jax,dead cap,Josh Hammond,WR,183866,0.09,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,blt,"""blt"",","""blt""",,,,
104,jax,dead cap,Laquon Treadwell,WR,180000,0.09,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,buf,"""buf"",","""buf""",,,,
105,jax,dead cap,Tim Jones,WR,170000,0.08,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,car,"""car"",","""car""",,,,
106,jax,dead cap,John Brown,WR,133444,0.06,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,chi,"""chi"",","""chi""",,,,
107,jax,dead cap,Kyle Lauletta,QB,128800,0.06,2019,2020,2021,182500000,0.176,25.48,low_win%,passer,jax_2019,jax_2020,jax_2021,,cin,"""cin"",","""cin""",,,,
108,jax,dead cap,Devin Smith,WR,125000,0.06,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,cle,"""cle"",","""cle""",,,,
109,jax,dead cap,Kenny Randall,DT,106666,0.05,2019,2020,2021,182500000,0.176,25.48,low_win%,d-line,jax_2019,jax_2020,jax_2021,,dal,"""dal"",","""dal""",,,,
110,jax,dead cap,D.J. Daniel,CB,105000,0.05,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,den,"""den"",","""den""",,,,
111,jax,dead cap,Michael Jacquet,CB,98533,0.05,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,det,"""det"",","""det""",,,,
112,jax,dead cap,K.C. McDermott,T,98533,0.05,2019,2020,2021,182500000,0.176,25.48,low_win%,o-line,jax_2019,jax_2020,jax_2021,,gb,"""gb"",","""gb""",,,,
113,jax,dead cap,Jake Luton,QB,88770,0.04,2019,2020,2021,182500000,0.176,25.48,low_win%,passer,jax_2019,jax_2020,jax_2021,,hou,"""hou"",","""hou""",,,,
114,jax,dead cap,Matthew Wright,K,86666,0.04,2019,2020,2021,182500000,0.176,25.48,low_win%,kicking,jax_2019,jax_2020,jax_2021,,ind,"""ind"",","""ind""",,,,
115,jax,dead cap,Ryquell Armstead,RB,86439,0.04,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,jax,"""jax"",","""jax""",,,,
116,jax,dead cap,Josh Imatorbhebhe,WR,84266,0.04,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,kc,"""kc"",","""kc""",,,,
117,jax,dead cap,Phillip Dorsett,WR,83000,0.04,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,lac,"""lac"",","""lac""",,,,
118,jax,dead cap,Collin Johnson,WR,76788,0.04,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,lar,"""lar"",","""lar""",,,,
119,jax,dead cap,Josh Jones,S,62500,0.03,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,lv,"""lv"",","""lv""",,,,
120,jax,dead cap,D.J. Fluker,G,59722,0.03,2019,2020,2021,182500000,0.176,25.48,low_win%,o-line,jax_2019,jax_2020,jax_2021,,mia,"""mia"",","""mia""",,,,
121,jax,dead cap,Bradley McDougald,SS,59722,0.03,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,min,"""min"",","""min""",,,,
122,jax,dead cap,Rashaad Coward,G,55000,0.03,2019,2020,2021,182500000,0.176,25.48,low_win%,o-line,jax_2019,jax_2020,jax_2021,,ne,"""ne"",","""ne""",,,,
123,jax,dead cap,Gardner Minshew,QB,47721,0.02,2019,2020,2021,182500000,0.176,25.48,low_win%,passer,jax_2019,jax_2020,jax_2021,,no,"""no"",","""no""",,,,
124,jax,dead cap,Dontavius Russell,DT,41592,0.02,2019,2020,2021,182500000,0.176,25.48,low_win%,d-line,jax_2019,jax_2020,jax_2021,,nyg,"""nyg"",","""nyg""",,,,
125,jax,dead cap,Jalen Camp,WR,41073,0.02,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,nyj,"""nyj"",","""nyj""",,,,
126,jax,dead cap,Tyler Davis,TE,39886,0.02,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,phi,"""phi"",","""phi""",,,,
127,jax,dead cap,B.J. Emmons,RB,36800,0.02,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,pit,"""pit"",","""pit""",,,,
128,jax,dead cap,Devine Ozigbo,RB,36800,0.02,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,sea,"""sea"",","""sea""",,,,
129,jax,dead cap,Kerrith Whyte,RB,36800,0.02,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,sf,"""sf"",","""sf""",,,,
130,jax,dead cap,Jordan Wilkins,RB,36800,0.02,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,tb,"""tb"",","""tb""",,,,
131,jax,dead cap,Duke Johnson,RB,28000,0.01,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,ten,"""ten"",","""ten""",,,,
132,jax,dead cap,Daniel Ross,DT,25000,0.01,2019,2020,2021,182500000,0.176,25.48,low_win%,d-line,jax_2019,jax_2020,jax_2021,,was,"""was""","""was""",,,,
133,jax,dead cap,Leon Jacobs,OLB,22671,0.01,2019,2020,2021,182500000,0.176,25.48,low_win%,linebacker,jax_2019,jax_2020,jax_2021,,,,,,,,
134,jax,dead cap,Danny Etling,QB,18400,0.01,2019,2020,2021,182500000,0.176,25.48,low_win%,passer,jax_2019,jax_2020,jax_2021,,,,,,,,
135,jax,dead cap,Aaron Patrick,DE,18400,0.01,2019,2020,2021,182500000,0.176,25.48,low_win%,d-line,jax_2019,jax_2020,jax_2021,,,,,,,,
136,jax,dead cap,Hercules Mata'afa,LB,14000,0.01,2019,2020,2021,182500000,0.176,25.48,low_win%,linebacker,jax_2019,jax_2020,jax_2021,,,,,,,,
137,jax,dead cap,Wendell Smallwood,RB,14000,0.01,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,,,,,,,
138,jax,dead cap,Austen Pleasants,T,12534,0.01,2019,2020,2021,182500000,0.176,25.48,low_win%,o-line,jax_2019,jax_2020,jax_2021,,,,,,,,
139,jax,dead cap,Joseph Charlton,P,9200,0,2019,2020,2021,182500000,0.176,25.48,low_win%,kicking,jax_2019,jax_2020,jax_2021,,,,,,,,
140,jax,dead cap,Kaare Vedvik,K,9200,0,2019,2020,2021,182500000,0.176,25.48,low_win%,kicking,jax_2019,jax_2020,jax_2021,,,,,,,,
141,jax,dead cap,J.R. Reed,S,6667,0,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,,,,,,,
142,jax,dead cap,Kobe Williams,CB,6667,0,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,,,,,,,
143,jax,dead cap,Luq Barcoo,CB,6666,0,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,,,,,,,
144,jax,dead cap,Nate Evans,LB,5000,0,2019,2020,2021,182500000,0.176,25.48,low_win%,linebacker,jax_2019,jax_2020,jax_2021,,,,,,,,
145,jax,dead cap,Steven Nielson,T,5000,0,2019,2020,2021,182500000,0.176,25.48,low_win%,o-line,jax_2019,jax_2020,jax_2021,,,,,,,,
146,jax,dead cap,Ben Ellefson,TE,3334,0,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,,,,,,,
147,jax,dead cap,Tavien Feaster,RB,3334,0,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,,,,,,,
148,jax,dead cap,Amari Henderson,CB,3334,0,2019,2020,2021,182500000,0.176,25.48,low_win%,d-back,jax_2019,jax_2020,jax_2021,,,,,,,,
149,jax,dead cap,Brandon Wright,K,3334,0,2019,2020,2021,182500000,0.176,25.48,low_win%,kicking,jax_2019,jax_2020,jax_2021,,,,,,,,
150,jax,dead cap,Marvelle Ross,WR,1667,0,2019,2020,2021,182500000,0.176,25.48,low_win%,receiver,jax_2019,jax_2020,jax_2021,,,,,,,,
151,jax,dead cap,Connor Slomka,FB,667,0,2019,2020,2021,182500000,0.176,25.48,low_win%,runner,jax_2019,jax_2020,jax_2021,,,,,,,,
152,arz,active,Chandler Jones,OLB,20176388,10.51,2019,2020,2021,182500000,0.647,27.29,high_win%,linebacker,arz_2019,arz_2020,arz_2021,,,,,,,,
153,arz,active,D.J. Humphries,LT,19930000,10.38,2019,2020,2021,182500000,0.647,27.29,high_win%,o-line,arz_2019,arz_2020,arz_2021,,,,,,,,
154,arz,active,Kyler Murray,QB,9763721,5.08,2019,2020,2021,182500000,0.647,27.29,high_win%,passer,arz_2019,arz_2020,arz_2021,,,,,,,,
155,arz,active,Budda Baker,S,7775000,4.05,2019,2020,2021,182500000,0.647,27.29,high_win%,d-back,arz_2019,arz_2020,arz_2021,,,,,,,,
156,arz,active,Justin Pugh,G,6882353,3.58,2019,2020,2021,182500000,0.647,27.29,high_win%,o-line,arz_2019,arz_2020,arz_2021,,,,,,,,
157,arz,active,Jordan Phillips,DT,6794222,3.54,2019,2020,2021,182500000,0.647,27.29,high_win%,d-line,arz_2019,arz_2020,arz_2021,,,,,,,,
158,arz,active,Devon Kennard,OLB,6144843,3.2,2019,2020,2021,182500000,0.647,27.29,high_win%,linebacker,arz_2019,arz_2020,arz_2021,,,,,,,,
159,arz,active,Jordan Hicks,ILB,5941176,3.09,2019,2020,2021,182500000,0.647,27.29,high_win%,linebacker,arz_2019,arz_2020,arz_2021,,,,,,,,
160,arz,active,Zach Ertz,TE,5666667,2.95,2019,2020,2021,182500000,0.647,27.29,high_win%,receiver,arz_2019,arz_2020,arz_2021,,,,,,,,
161,arz,active,J.J. Watt,DE,4900000,2.55,2019,2020,2021,182500000,0.647,27.29,high_win%,d-line,arz_2019,arz_2020,arz_2021,,,,,,,,
162,arz,active,Isaiah Simmons,ILB,4696376,2.45,2019,2020,2021,182500000,0.647,27.29,high_win%,linebacker,arz_2019,arz_2020,arz_2021,,,,,,,,
163,arz,active,A.J. Green,WR,3500000,1.82,2019,2020,2021,182500000,0.647,27.29,high_win%,receiver,arz_2019,arz_2020,arz_2021,,,,,,,,
164,arz,active,Dennis Gardeck,OLB,3384000,1.76,2019,2020,2021,182500000,0.647,27.29,high_win%,linebacker,arz_2019,arz_2020,arz_2021,,,,,,,,
165,arz,active,Christian Kirk,WR,3024794,1.58,2019,2020,2021,182500000,0.647,27.29,high_win%,receiver,arz_2019,arz_2020,arz_2021,,,,,,,,
166,arz,active,Rodney Hudson,C,2860000,1.49,2019,2020,2021,182500000,0.647,27.29,high_win%,o-line,arz_2019,arz_2020,arz_2021,,,,,,,,
167,arz,active,Zaven Collins,ILB,2670956,1.39,2019,2020,2021,182500000,0.647,27.29,high_win%,linebacker,arz_2019,arz_2020,arz_2021,,,,,,,,
168,arz,active,Byron Murphy,CB,2178954,1.13,2019,2020,2021,182500000,0.647,27.29,high_win%,d-back,arz_2019,arz_2020,arz_2021,,,,,,,,
169,arz,active,Ezekiel Turner,ILB,2133000,1.11,2019,2020,2021,182500000,0.647,27.29,high_win%,linebacker,arz_2019,arz_2020,arz_2021,,,,,,,,
170,arz,active,Matt Prater,K,2000000,1.04,2019,2020,2021,182500000,0.647,27.29,high_win%,kicking,arz_2019,arz_2020,arz_2021,,,,,,,,
171,arz,active,Markus Golden,OLB,1985294,1.03,2019,2020,2021,182500000,0.647,27.29,high_win%,linebacker,arz_2019,arz_2020,arz_2021,,,,,,,,
172,arz,active,James Conner,RB,1750000,0.91,2019,2020,2021,182500000,0.647,27.29,high_win%,runner,arz_2019,arz_2020,arz_2021,,,,,,,,
173,arz,active,Kelvin Beachum,RT,1575000,0.82,2019,2020,2021,182500000,0.647,27.29,high_win%,o-line,arz_2019,arz_2020,arz_2021,,,,,,,,
174,arz,active,Tanner Vallejo,ILB,1381176,0.72,2019,2020,2021,182500000,0.647,27.29,high_win%,linebacker,arz_2019,arz_2020,arz_2021,,,,,,,,
175,arz,active,Andy Isabella,WR,1262694,0.66,2019,2020,2021,182500000,0.647,27.29,high_win%,receiver,arz_2019,arz_2020,arz_2021,,,,,,,,
176,arz,active,Rondale Moore,WR,1258953,0.66,2019,2020,2021,182500000,0.647,27.29,high_win%,receiver,arz_2019,arz_2020,arz_2021,,,,,,,,
177,arz,active,Aaron Brewer,LS,1232009,0.64,2019,2020,2021,182500000,0.647,27.29,high_win%,kicking,arz_2019,arz_2020,arz_2021,,,,,,,,
178,arz,active,Zach Allen,DE,1171026,0.61,2019,2020,2021,182500000,0.647,27.29,high_win%,d-line,arz_2019,arz_2020,arz_2021,,,,,,,,
179,arz,active,Josh Jones,RT,1099851,0.57,2019,2020,2021,182500000,0.647,27.29,high_win%,o-line,arz_2019,arz_2020,arz_2021,,,,,,,,
180,arz,active,Andy Lee,P,1075000,0.56,2019,2020,2021,182500000,0.647,27.29,high_win%,kicking,arz_2019,arz_2020,arz_2021,,,,,,,,
