,Status,Pos.,Cap Hit,Cap %,year,team,ID
26,Dead:,RB,90000,0.04,2019,buf,buf_2019
27,Dead:,DT,90000,0.04,2019,buf,buf_2019
28,Dead:,G,83334,0.04,2019,buf,buf_2019
29,Dead:,OLB,76898,0.04,2019,buf,buf_2019
30,Dead:,T,72000,0.04,2019,buf,buf_2019
31,Dead:,QB,65000,0.03,2019,buf,buf_2019
32,Dead:,T,64000,0.03,2019,buf,buf_2019
33,Dead:,T,64000,0.03,2019,buf,buf_2019
34,Dead:,G,63531,0.03,2019,buf,buf_2019
35,Dead:,WR,51803,0.03,2019,buf,buf_2019
36,Dead:,RB,50000,0.02,2019,buf,buf_2019
37,Dead:,LB,48000,0.02,2019,buf,buf_2019
38,Dead:,DE,32000,0.02,2019,buf,buf_2019
39,Dead:,WR,32000,0.02,2019,buf,buf_2019
40,Dead:,WR,16000,0.01,2019,buf,buf_2019
41,Dead:,TE,15000,0.01,2019,buf,buf_2019
42,Dead:,WR,11666,0.01,2019,buf,buf_2019
43,Dead:,WR,8000,0.0,2019,buf,buf_2019
44,Dead:,LB,8000,0.0,2019,buf,buf_2019
45,Dead:,WR,8000,0.0,2019,buf,buf_2019
46,Dead:,LB,2666,0.0,2019,buf,buf_2019
47,Dead:,TE,2500,0.0,2019,buf,buf_2019
48,Dead:,P,1000,0.0,2019,buf,buf_2019
49,Dead:,K,333,0.0,2019,buf,buf_2019
0,Active Roster:,OLB,10725000,5.58,2019,car,car_2019
1,Active Roster:,OLB,10635418,5.53,2019,car,car_2019
2,Active Roster:,ILB,9962573,5.18,2019,car,car_2019
3,Active Roster:,DE,8000000,4.16,2019,car,car_2019
4,Active Roster:,TE,6975000,3.63,2019,car,car_2019
5,Active Roster:,RT,6000000,3.12,2019,car,car_2019
6,Active Roster:,G,5109650,2.66,2019,car,car_2019
7,Active Roster:,RB,4702172,2.44,2019,car,car_2019
8,Active Roster:,SS,4500000,2.34,2019,car,car_2019
9,Active Roster:,C,4300000,2.24,2019,car,car_2019
10,Active Roster:,CB,3950000,2.05,2019,car,car_2019
11,Active Roster:,OLB,3812500,1.98,2019,car,car_2019
12,Active Roster:,DT,2671619,1.39,2019,car,car_2019
13,Active Roster:,WR,2538935,1.32,2019,car,car_2019
14,Active Roster:,WR,2466666,1.28,2019,car,car_2019
15,Active Roster:,OLB,2461851,1.28,2019,car,car_2019
16,Active Roster:,FS,2275000,1.18,2019,car,car_2019
17,Active Roster:,WR,1760093,0.92,2019,car,car_2019
18,Active Roster:,C,1716666,0.89,2019,car,car_2019
19,Active Roster:,P,1400000,0.73,2019,car,car_2019
20,Active Roster:,DT,1337500,0.7,2019,car,car_2019
21,Active Roster:,FS,1290000,0.67,2019,car,car_2019
22,Active Roster:,WR,1281250,0.67,2019,car,car_2019
23,Active Roster:,CB,1260266,0.66,2019,car,car_2019
24,Active Roster:,LS,1170000,0.61,2019,car,car_2019
25,Active Roster:,LT,1134042,0.59,2019,car,car_2019
26,Active Roster:,CB,1093755,0.57,2019,car,car_2019
27,Active Roster:,TE,1090000,0.57,2019,car,car_2019
28,Active Roster:,TE,756998,0.39,2019,car,car_2019
29,Active Roster:,CB,720000,0.37,2019,car,car_2019
30,Active Roster:,QB,700545,0.36,2019,car,car_2019
31,Active Roster:,OLB,683089,0.36,2019,car,car_2019
32,Active Roster:,DE,679254,0.35,2019,car,car_2019
33,Active Roster:,FB,645000,0.34,2019,car,car_2019
34,Active Roster:,ILB,638343,0.33,2019,car,car_2019
35,Active Roster:,ILB,592264,0.31,2019,car,car_2019
36,Active Roster:,DE,570000,0.3,2019,car,car_2019
37,Active Roster:,WR,570000,0.3,2019,car,car_2019
38,Active Roster:,T,526838,0.27,2019,car,car_2019
39,Active Roster:,ILB,498333,0.26,2019,car,car_2019
40,Active Roster:,QB,495000,0.26,2019,car,car_2019
41,Active Roster:,RB,495000,0.26,2019,car,car_2019
42,Active Roster:,K,495000,0.26,2019,car,car_2019
43,Active Roster:,RB,411764,0.21,2019,car,car_2019
44,Active Roster:,C,385296,0.2,2019,car,car_2019
45,Active Roster:,WR,379410,0.2,2019,car,car_2019
46,Active Roster:,DE,303529,0.16,2019,car,car_2019
47,Active Roster:,CB,234705,0.12,2019,car,car_2019
48,Active Roster:,CB,232944,0.12,2019,car,car_2019
49,Active Roster:,DT,189411,0.1,2019,car,car_2019
50,Active Roster:,DT,167645,0.09,2019,car,car_2019
51,Active Roster:,S,84706,0.04,2019,car,car_2019
52,Active Roster:,LT,58235,0.03,2019,car,car_2019
0,Injured Reserve:,QB,23200000,12.06,2019,car,car_2019
1,Injured Reserve:,DT,11683333,6.07,2019,car,car_2019
2,Injured Reserve:,DE,7744000,4.03,2019,car,car_2019
3,Injured Reserve:,K,3537500,1.84,2019,car,car_2019
4,Injured Reserve:,T,1388895,0.72,2019,car,car_2019
5,Injured Reserve:,G,1080000,0.56,2019,car,car_2019
6,Injured Reserve:,RB,537945,0.28,2019,car,car_2019
7,Injured Reserve:,S,465174,0.24,2019,car,car_2019
8,Injured Reserve:,G,408648,0.21,2019,car,car_2019
9,Injured Reserve:,TE,393000,0.2,2019,car,car_2019
10,Injured Reserve:,TE,383000,0.2,2019,car,car_2019
11,Injured Reserve:,G,383000,0.2,2019,car,car_2019
12,Injured Reserve:,T,145588,0.08,2019,car,car_2019
13,Injured Reserve:,DT,136000,0.07,2019,car,car_2019
0,Practice Squad:,DE,96000,0.05,2019,car,car_2019
1,Practice Squad:,WR,24000,0.01,2019,car,car_2019
0,Dead:,LT,4900000,2.55,2019,car,car_2019
1,Dead:,CB,3000000,1.56,2019,car,car_2019
2,Dead:,WR,1000000,0.52,2019,car,car_2019
3,Dead:,WR,705880,0.37,2019,car,car_2019
4,Dead:,S,662090,0.34,2019,car,car_2019
5,Dead:,SS,650000,0.34,2019,car,car_2019
6,Dead:,DE,430876,0.22,2019,car,car_2019
7,Dead:,G,296470,0.15,2019,car,car_2019
8,Dead:,RT,235000,0.12,2019,car,car_2019
9,Dead:,WR,232944,0.12,2019,car,car_2019
10,Dead:,DE,221705,0.12,2019,car,car_2019
11,Dead:,S,200115,0.1,2019,car,car_2019
12,Dead:,WR,175000,0.09,2019,car,car_2019
13,Dead:,WR,169587,0.09,2019,car,car_2019
14,Dead:,RB,142666,0.07,2019,car,car_2019
15,Dead:,S,136000,0.07,2019,car,car_2019
16,Dead:,TE,136000,0.07,2019,car,car_2019
17,Dead:,LB,136000,0.07,2019,car,car_2019
18,Dead:,C,125117,0.07,2019,car,car_2019
19,Dead:,RB,90000,0.05,2019,car,car_2019
20,Dead:,DT,84059,0.04,2019,car,car_2019
21,Dead:,CB,75334,0.04,2019,car,car_2019
22,Dead:,OLB,75000,0.04,2019,car,car_2019
23,Dead:,T,72000,0.04,2019,car,car_2019
24,Dead:,CB,69475,0.04,2019,car,car_2019
25,Dead:,C,66705,0.03,2019,car,car_2019
26,Dead:,CB,64000,0.03,2019,car,car_2019
27,Dead:,DT,56235,0.03,2019,car,car_2019
28,Dead:,T,56000,0.03,2019,car,car_2019
29,Dead:,WR,56000,0.03,2019,car,car_2019
30,Dead:,ILB,47352,0.02,2019,car,car_2019
31,Dead:,G,24000,0.01,2019,car,car_2019
32,Dead:,K,24000,0.01,2019,car,car_2019
33,Dead:,WR,20375,0.01,2019,car,car_2019
34,Dead:,CB,16000,0.01,2019,car,car_2019
35,Dead:,WR,16000,0.01,2019,car,car_2019
36,Dead:,WR,16000,0.01,2019,car,car_2019
37,Dead:,T,16000,0.01,2019,car,car_2019
38,Dead:,T,16000,0.01,2019,car,car_2019
39,Dead:,WR,10000,0.01,2019,car,car_2019
40,Dead:,CB,6666,0.0,2019,car,car_2019
41,Dead:,WR,6666,0.0,2019,car,car_2019
42,Dead:,DT,5000,0.0,2019,car,car_2019
43,Dead:,LB,5000,0.0,2019,car,car_2019
44,Dead:,G,5000,0.0,2019,car,car_2019
45,Dead:,TE,5000,0.0,2019,car,car_2019
46,Dead:,G,4166,0.0,2019,car,car_2019
47,Dead:,WR,3334,0.0,2019,car,car_2019
0,Active Roster:,CB,18000000,9.24,2019,chi,chi_2019
1,Active Roster:,WR,16000000,8.21,2019,chi,chi_2019
2,Active Roster:,OLB,11900000,6.11,2019,chi,chi_2019
3,Active Roster:,DT,10100000,5.18,2019,chi,chi_2019
4,Active Roster:,CB,9500000,4.87,2019,chi,chi_2019
5,Active Roster:,QB,7917933,4.06,2019,chi,chi_2019
6,Active Roster:,WR,6500000,3.34,2019,chi,chi_2019
7,Active Roster:,QB,6000000,3.08,2019,chi,chi_2019
8,Active Roster:,DT,5300000,2.72,2019,chi,chi_2019
9,Active Roster:,OLB,5021819,2.58,2019,chi,chi_2019
10,Active Roster:,WR,4250000,2.18,2019,chi,chi_2019
11,Active Roster:,RT,3800000,1.95,2019,chi,chi_2019
12,Active Roster:,LT,3324000,1.71,2019,chi,chi_2019
13,Active Roster:,FS,3250000,1.67,2019,chi,chi_2019
14,Active Roster:,G,2444181,1.25,2019,chi,chi_2019
15,Active Roster:,ILB,2168780,1.11,2019,chi,chi_2019
16,Active Roster:,CB,2100000,1.08,2019,chi,chi_2019
17,Active Roster:,P,1650000,0.85,2019,chi,chi_2019
18,Active Roster:,C,1579581,0.81,2019,chi,chi_2019
19,Active Roster:,OLB,1500000,0.77,2019,chi,chi_2019
20,Active Roster:,WR,1216750,0.62,2019,chi,chi_2019
21,Active Roster:,S,851556,0.44,2019,chi,chi_2019
22,Active Roster:,S,811449,0.42,2019,chi,chi_2019
23,Active Roster:,LS,810000,0.42,2019,chi,chi_2019
24,Active Roster:,RB,803914,0.41,2019,chi,chi_2019
25,Active Roster:,S,770000,0.4,2019,chi,chi_2019
26,Active Roster:,RB,756545,0.39,2019,chi,chi_2019
27,Active Roster:,ILB,739643,0.38,2019,chi,chi_2019
28,Active Roster:,G,735000,0.38,2019,chi,chi_2019
29,Active Roster:,DT,735000,0.38,2019,chi,chi_2019
30,Active Roster:,WR,665649,0.34,2019,chi,chi_2019
31,Active Roster:,LT,655000,0.34,2019,chi,chi_2019
32,Active Roster:,OLB,645000,0.33,2019,chi,chi_2019
33,Active Roster:,RT,645000,0.33,2019,chi,chi_2019
34,Active Roster:,OLB,645000,0.33,2019,chi,chi_2019
35,Active Roster:,DT,645000,0.33,2019,chi,chi_2019
36,Active Roster:,DE,644870,0.33,2019,chi,chi_2019
37,Active Roster:,TE,597058,0.31,2019,chi,chi_2019
38,Active Roster:,WR,593978,0.3,2019,chi,chi_2019
39,Active Roster:,CB,575000,0.3,2019,chi,chi_2019
40,Active Roster:,S,526960,0.27,2019,chi,chi_2019
41,Active Roster:,LB,510100,0.26,2019,chi,chi_2019
42,Active Roster:,K,495000,0.25,2019,chi,chi_2019
43,Active Roster:,DE,473529,0.24,2019,chi,chi_2019
44,Active Roster:,TE,465888,0.24,2019,chi,chi_2019
45,Active Roster:,DE,320294,0.16,2019,chi,chi_2019
46,Active Roster:,G,320294,0.16,2019,chi,chi_2019
47,Active Roster:,RB,232944,0.12,2019,chi,chi_2019
48,Active Roster:,G,198706,0.1,2019,chi,chi_2019
49,Active Roster:,TE,193706,0.1,2019,chi,chi_2019
50,Active Roster:,WR,174705,0.09,2019,chi,chi_2019
51,Active Roster:,OLB,113823,0.06,2019,chi,chi_2019
52,Active Roster:,CB,70736,0.04,2019,chi,chi_2019
0,Injured Reserve:,TE,8550000,4.39,2019,chi,chi_2019
1,Injured Reserve:,ILB,7650000,3.93,2019,chi,chi_2019
2,Injured Reserve:,G,5600000,2.87,2019,chi,chi_2019
3,Injured Reserve:,LB,4199356,2.15,2019,chi,chi_2019
4,Injured Reserve:,CB,1912500,0.98,2019,chi,chi_2019
5,Injured Reserve:,TE,1611965,0.83,2019,chi,chi_2019
6,Injured Reserve:,TE,1018750,0.52,2019,chi,chi_2019
7,Injured Reserve:,RT,408000,0.21,2019,chi,chi_2019
8,Injured Reserve:,CB,378000,0.19,2019,chi,chi_2019
9,Injured Reserve:,DE,88000,0.05,2019,chi,chi_2019
0,Dead:,K,4062500,2.08,2019,chi,chi_2019
1,Dead:,RB,1588235,0.81,2019,chi,chi_2019
2,Dead:,TE,1117646,0.57,2019,chi,chi_2019
3,Dead:,QB,360663,0.19,2019,chi,chi_2019
4,Dead:,TE,333334,0.17,2019,chi,chi_2019
5,Dead:,OLB,250000,0.13,2019,chi,chi_2019
6,Dead:,SS,230000,0.12,2019,chi,chi_2019
7,Dead:,DE,206630,0.11,2019,chi,chi_2019
8,Dead:,RB,197838,0.1,2019,chi,chi_2019
9,Dead:,CB,191586,0.1,2019,chi,chi_2019
10,Dead:,WR,165000,0.08,2019,chi,chi_2019
11,Dead:,CB,156162,0.08,2019,chi,chi_2019
12,Dead:,G,148018,0.08,2019,chi,chi_2019
13,Dead:,C,144666,0.07,2019,chi,chi_2019
14,Dead:,DT,143803,0.07,2019,chi,chi_2019
15,Dead:,DE,143351,0.07,2019,chi,chi_2019
16,Dead:,WR,136000,0.07,2019,chi,chi_2019
17,Dead:,DE,127353,0.07,2019,chi,chi_2019
18,Dead:,CB,120000,0.06,2019,chi,chi_2019
19,Dead:,G,119666,0.06,2019,chi,chi_2019
20,Dead:,G,112010,0.06,2019,chi,chi_2019
21,Dead:,RB,72000,0.04,2019,chi,chi_2019
22,Dead:,RB,62007,0.03,2019,chi,chi_2019
23,Dead:,T,56000,0.03,2019,chi,chi_2019
24,Dead:,DE,43050,0.02,2019,chi,chi_2019
25,Dead:,DE,29166,0.01,2019,chi,chi_2019
26,Dead:,CB,24000,0.01,2019,chi,chi_2019
27,Dead:,WR,24000,0.01,2019,chi,chi_2019
28,Dead:,DE,24000,0.01,2019,chi,chi_2019
29,Dead:,RB,24000,0.01,2019,chi,chi_2019
30,Dead:,WR,16000,0.01,2019,chi,chi_2019
31,Dead:,DE,15333,0.01,2019,chi,chi_2019
32,Dead:,TE,11666,0.01,2019,chi,chi_2019
33,Dead:,CB,10000,0.01,2019,chi,chi_2019
34,Dead:,CB,9166,0.0,2019,chi,chi_2019
35,Dead:,G,6666,0.0,2019,chi,chi_2019
36,Dead:,LS,5833,0.0,2019,chi,chi_2019
37,Dead:,WR,4000,0.0,2019,chi,chi_2019
38,Dead:,T,3333,0.0,2019,chi,chi_2019
39,Dead:,S,1666,0.0,2019,chi,chi_2019
40,Dead:,DT,1500,0.0,2019,chi,chi_2019
41,Dead:,TE,1500,0.0,2019,chi,chi_2019
42,Dead:,CB,1000,0.0,2019,chi,chi_2019
43,Dead:,DE,667,0.0,2019,chi,chi_2019
0,Active Roster:,QB,16200000,8.26,2019,cin,cin_2019
1,Active Roster:,DT,14600000,7.44,2019,cin,cin_2019
2,Active Roster:,DE,10287500,5.24,2019,cin,cin_2019
3,Active Roster:,LT,9250000,4.71,2019,cin,cin_2019
4,Active Roster:,TE,6083333,3.1,2019,cin,cin_2019
5,Active Roster:,WR,6055127,3.09,2019,cin,cin_2019
6,Active Roster:,RT,5900000,3.01,2019,cin,cin_2019
7,Active Roster:,G,5439583,2.77,2019,cin,cin_2019
8,Active Roster:,RB,5316666,2.71,2019,cin,cin_2019
9,Active Roster:,WR,4667963,2.38,2019,cin,cin_2019
10,Active Roster:,SS,4450000,2.27,2019,cin,cin_2019
11,Active Roster:,CB,4390625,2.24,2019,cin,cin_2019
12,Active Roster:,C,4220000,2.15,2019,cin,cin_2019
13,Active Roster:,TE,4000000,2.04,2019,cin,cin_2019
14,Active Roster:,CB,2984375,1.52,2019,cin,cin_2019
15,Active Roster:,P,2750000,1.4,2019,cin,cin_2019
16,Active Roster:,C,2661929,1.36,2019,cin,cin_2019
17,Active Roster:,OLB,2223908,1.13,2019,cin,cin_2019
18,Active Roster:,K,1825000,0.93,2019,cin,cin_2019
19,Active Roster:,WR,1766666,0.9,2019,cin,cin_2019
20,Active Roster:,RB,1486410,0.76,2019,cin,cin_2019
21,Active Roster:,S,1124503,0.57,2019,cin,cin_2019
22,Active Roster:,LS,1110000,0.57,2019,cin,cin_2019
23,Active Roster:,DE,872300,0.44,2019,cin,cin_2019
24,Active Roster:,DT,853962,0.44,2019,cin,cin_2019
25,Active Roster:,DE,808153,0.41,2019,cin,cin_2019
26,Active Roster:,LB,758221,0.39,2019,cin,cin_2019
27,Active Roster:,S,735889,0.38,2019,cin,cin_2019
28,Active Roster:,QB,692414,0.35,2019,cin,cin_2019
29,Active Roster:,OLB,684126,0.35,2019,cin,cin_2019
30,Active Roster:,G,645000,0.33,2019,cin,cin_2019
31,Active Roster:,CB,645000,0.33,2019,cin,cin_2019
32,Active Roster:,DT,645000,0.33,2019,cin,cin_2019
33,Active Roster:,G,617098,0.31,2019,cin,cin_2019
34,Active Roster:,ILB,607056,0.31,2019,cin,cin_2019
35,Active Roster:,TE,573334,0.29,2019,cin,cin_2019
36,Active Roster:,RB,540496,0.28,2019,cin,cin_2019
37,Active Roster:,CB,531176,0.27,2019,cin,cin_2019
38,Active Roster:,QB,496666,0.25,2019,cin,cin_2019
39,Active Roster:,DE,495000,0.25,2019,cin,cin_2019
40,Active Roster:,CB,478622,0.24,2019,cin,cin_2019
41,Active Roster:,WR,378529,0.19,2019,cin,cin_2019
42,Active Roster:,CB,341470,0.17,2019,cin,cin_2019
43,Active Roster:,G,320298,0.16,2019,cin,cin_2019
44,Active Roster:,ILB,265588,0.14,2019,cin,cin_2019
45,Active Roster:,TE,167647,0.09,2019,cin,cin_2019
46,Active Roster:,T,116472,0.06,2019,cin,cin_2019
47,Active Roster:,DE,87352,0.04,2019,cin,cin_2019
48,Active Roster:,WR,87352,0.04,2019,cin,cin_2019
49,Active Roster:,OLB,58235,0.03,2019,cin,cin_2019
50,Active Roster:,TE,33529,0.02,2019,cin,cin_2019
51,Active Roster:,WR,29118,0.01,2019,cin,cin_2019
0,Suspended:,T,0,0.0,2019,cin,cin_2019
0,Injured Reserve:,WR,15176000,7.74,2019,cin,cin_2019
1,Injured Reserve:,CB,10843750,5.53,2019,cin,cin_2019
2,Injured Reserve:,CB,3088161,1.57,2019,cin,cin_2019
3,Injured Reserve:,DE,1312500,0.67,2019,cin,cin_2019
4,Injured Reserve:,TE,1001145,0.51,2019,cin,cin_2019
5,Injured Reserve:,DT,749912,0.38,2019,cin,cin_2019
6,Injured Reserve:,DT,645006,0.33,2019,cin,cin_2019
7,Injured Reserve:,S,645000,0.33,2019,cin,cin_2019
8,Injured Reserve:,WR,538758,0.27,2019,cin,cin_2019
9,Injured Reserve:,G,493236,0.25,2019,cin,cin_2019
10,Injured Reserve:,RB,409839,0.21,2019,cin,cin_2019
11,Injured Reserve:,DT,393000,0.2,2019,cin,cin_2019
12,Injured Reserve:,T,379833,0.19,2019,cin,cin_2019
0,Reserve/PUP:,T,3205485,1.63,2019,cin,cin_2019
0,Dead:,ILB,4758333,2.43,2019,cin,cin_2019
1,Dead:,OLB,1709190,0.87,2019,cin,cin_2019
2,Dead:,FS,1200000,0.61,2019,cin,cin_2019
3,Dead:,RT,645000,0.33,2019,cin,cin_2019
4,Dead:,RB,514011,0.26,2019,cin,cin_2019
5,Dead:,G,500000,0.25,2019,cin,cin_2019
6,Dead:,DE,381175,0.19,2019,cin,cin_2019
7,Dead:,FB,375000,0.19,2019,cin,cin_2019
8,Dead:,WR,357293,0.18,2019,cin,cin_2019
9,Dead:,RB,337588,0.17,2019,cin,cin_2019
10,Dead:,DE,270497,0.14,2019,cin,cin_2019
11,Dead:,QB,250000,0.13,2019,cin,cin_2019
12,Dead:,S,240117,0.12,2019,cin,cin_2019
13,Dead:,OLB,230932,0.12,2019,cin,cin_2019
14,Dead:,DE,208810,0.11,2019,cin,cin_2019
15,Dead:,WR,148382,0.08,2019,cin,cin_2019
16,Dead:,TE,128000,0.07,2019,cin,cin_2019
17,Dead:,T,128000,0.07,2019,cin,cin_2019
18,Dead:,TE,112068,0.06,2019,cin,cin_2019
19,Dead:,LB,112000,0.06,2019,cin,cin_2019
20,Dead:,WR,96000,0.05,2019,cin,cin_2019
21,Dead:,WR,84706,0.04,2019,cin,cin_2019
22,Dead:,ILB,80000,0.04,2019,cin,cin_2019
23,Dead:,CB,72143,0.04,2019,cin,cin_2019
24,Dead:,CB,61941,0.03,2019,cin,cin_2019
25,Dead:,CB,58000,0.03,2019,cin,cin_2019
26,Dead:,G,57924,0.03,2019,cin,cin_2019
27,Dead:,QB,52498,0.03,2019,cin,cin_2019
28,Dead:,WR,51803,0.03,2019,cin,cin_2019
29,Dead:,T,48450,0.02,2019,cin,cin_2019
30,Dead:,OLB,48000,0.02,2019,cin,cin_2019
31,Dead:,WR,48000,0.02,2019,cin,cin_2019
32,Dead:,QB,42353,0.02,2019,cin,cin_2019
33,Dead:,LB,40000,0.02,2019,cin,cin_2019
34,Dead:,WR,35333,0.02,2019,cin,cin_2019
35,Dead:,T,32000,0.02,2019,cin,cin_2019
36,Dead:,WR,31983,0.02,2019,cin,cin_2019
37,Dead:,LB,31839,0.02,2019,cin,cin_2019
38,Dead:,CB,25000,0.01,2019,cin,cin_2019
39,Dead:,RB,24666,0.01,2019,cin,cin_2019
40,Dead:,DE,24000,0.01,2019,cin,cin_2019
41,Dead:,WR,24000,0.01,2019,cin,cin_2019
42,Dead:,G,17267,0.01,2019,cin,cin_2019
43,Dead:,K,16000,0.01,2019,cin,cin_2019
44,Dead:,LB,3333,0.0,2019,cin,cin_2019
45,Dead:,S,1000,0.0,2019,cin,cin_2019
0,Active Roster:,WR,17000000,6.94,2019,cle,cle_2019
1,Active Roster:,DE,15500000,6.32,2019,cle,cle_2019
2,Active Roster:,WR,14050000,5.73,2019,cle,cle_2019
3,Active Roster:,DT,9666666,3.94,2019,cle,cle_2019
4,Active Roster:,FS,9069000,3.7,2019,cle,cle_2019
5,Active Roster:,CB,8900000,3.63,2019,cle,cle_2019
6,Active Roster:,C,8875000,3.62,2019,cle,cle_2019
7,Active Roster:,QB,7427950,3.03,2019,cle,cle_2019
8,Active Roster:,RT,7268750,2.97,2019,cle,cle_2019
9,Active Roster:,G,7000000,2.86,2019,cle,cle_2019
10,Active Roster:,CB,6628490,2.7,2019,cle,cle_2019
11,Active Roster:,LT,6400000,2.61,2019,cle,cle_2019
12,Active Roster:,CB,3666666,1.5,2019,cle,cle_2019
13,Active Roster:,TE,2597753,1.06,2019,cle,cle_2019
14,Active Roster:,TE,2487500,1.01,2019,cle,cle_2019
15,Active Roster:,OLB,2183489,0.89,2019,cle,cle_2019
16,Active Roster:,ILB,2040625,0.83,2019,cle,cle_2019
17,Active Roster:,WR,2025000,0.83,2019,cle,cle_2019
18,Active Roster:,FS,2025000,0.83,2019,cle,cle_2019
19,Active Roster:,RB,1677976,0.68,2019,cle,cle_2019
20,Active Roster:,RT,1550000,0.63,2019,cle,cle_2019
21,Active Roster:,G,1525000,0.62,2019,cle,cle_2019
22,Active Roster:,CB,1174305,0.48,2019,cle,cle_2019
23,Active Roster:,DT,1065591,0.43,2019,cle,cle_2019
24,Active Roster:,DE,927235,0.38,2019,cle,cle_2019
25,Active Roster:,LS,805000,0.33,2019,cle,cle_2019
26,Active Roster:,WR,773500,0.32,2019,cle,cle_2019
27,Active Roster:,LB,735219,0.3,2019,cle,cle_2019
28,Active Roster:,S,675102,0.28,2019,cle,cle_2019
29,Active Roster:,G,645000,0.26,2019,cle,cle_2019
30,Active Roster:,TE,645000,0.26,2019,cle,cle_2019
31,Active Roster:,CB,635294,0.26,2019,cle,cle_2019
32,Active Roster:,QB,632500,0.26,2019,cle,cle_2019
33,Active Roster:,WR,618466,0.25,2019,cle,cle_2019
34,Active Roster:,RB,596471,0.24,2019,cle,cle_2019
35,Active Roster:,LB,572201,0.23,2019,cle,cle_2019
36,Active Roster:,TE,570000,0.23,2019,cle,cle_2019
37,Active Roster:,WR,570000,0.23,2019,cle,cle_2019
38,Active Roster:,G,570000,0.23,2019,cle,cle_2019
39,Active Roster:,CB,570000,0.23,2019,cle,cle_2019
40,Active Roster:,K,560114,0.23,2019,cle,cle_2019
41,Active Roster:,P,498333,0.2,2019,cle,cle_2019
42,Active Roster:,RB,495000,0.2,2019,cle,cle_2019
43,Active Roster:,G,468507,0.19,2019,cle,cle_2019
44,Active Roster:,DT,379410,0.15,2019,cle,cle_2019
45,Active Roster:,LB,301761,0.12,2019,cle,cle_2019
46,Active Roster:,DE,265588,0.11,2019,cle,cle_2019
47,Active Roster:,TE,262058,0.11,2019,cle,cle_2019
48,Active Roster:,DE,174705,0.07,2019,cle,cle_2019
49,Active Roster:,S,174705,0.07,2019,cle,cle_2019
50,Active Roster:,DT,134117,0.05,2019,cle,cle_2019
51,Active Roster:,LB,58236,0.02,2019,cle,cle_2019
52,Active Roster:,G,33529,0.01,2019,cle,cle_2019
0,Suspended:,DE,7154339,2.92,2019,cle,cle_2019
0,Injured Reserve:,ILB,8200000,3.35,2019,cle,cle_2019
1,Injured Reserve:,QB,3765625,1.54,2019,cle,cle_2019
2,Injured Reserve:,SS,2550000,1.04,2019,cle,cle_2019
3,Injured Reserve:,RB,570000,0.23,2019,cle,cle_2019
4,Injured Reserve:,DT,433059,0.18,2019,cle,cle_2019
5,Injured Reserve:,CB,409236,0.17,2019,cle,cle_2019
6,Injured Reserve:,WR,379000,0.15,2019,cle,cle_2019
7,Injured Reserve:,C,378000,0.15,2019,cle,cle_2019
8,Injured Reserve:,LB,347294,0.14,2019,cle,cle_2019
9,Injured Reserve:,WR,136000,0.06,2019,cle,cle_2019
0,Practice Squad:,S,0,0.0,2019,cle,cle_2019
0,Dead:,G,7200000,2.94,2019,cle,cle_2019
1,Dead:,DE,4266666,1.74,2019,cle,cle_2019
2,Dead:,S,2830724,1.16,2019,cle,cle_2019
3,Dead:,OLB,2500000,1.02,2019,cle,cle_2019
4,Dead:,RB,2333334,0.95,2019,cle,cle_2019
5,Dead:,WR,1669091,0.68,2019,cle,cle_2019
6,Dead:,TE,1400000,0.57,2019,cle,cle_2019
7,Dead:,C,1186027,0.48,2019,cle,cle_2019
8,Dead:,RB,850000,0.35,2019,cle,cle_2019
9,Dead:,DE,751753,0.31,2019,cle,cle_2019
10,Dead:,LT,600000,0.24,2019,cle,cle_2019
11,Dead:,DT,500000,0.2,2019,cle,cle_2019
12,Dead:,ILB,450000,0.18,2019,cle,cle_2019
13,Dead:,DT,402348,0.16,2019,cle,cle_2019
14,Dead:,OLB,373530,0.15,2019,cle,cle_2019
15,Dead:,WR,370084,0.15,2019,cle,cle_2019
16,Dead:,FS,341470,0.14,2019,cle,cle_2019
17,Dead:,ILB,340475,0.14,2019,cle,cle_2019
18,Dead:,CB,303502,0.12,2019,cle,cle_2019
19,Dead:,FB,240000,0.1,2019,cle,cle_2019
20,Dead:,C,236000,0.1,2019,cle,cle_2019
21,Dead:,DE,222438,0.09,2019,cle,cle_2019
22,Dead:,DE,212472,0.09,2019,cle,cle_2019
23,Dead:,G,200000,0.08,2019,cle,cle_2019
24,Dead:,T,196884,0.08,2019,cle,cle_2019
25,Dead:,G,192000,0.08,2019,cle,cle_2019
26,Dead:,CB,153481,0.06,2019,cle,cle_2019
27,Dead:,WR,141964,0.06,2019,cle,cle_2019
28,Dead:,S,137500,0.06,2019,cle,cle_2019
29,Dead:,WR,136000,0.06,2019,cle,cle_2019
30,Dead:,T,133478,0.05,2019,cle,cle_2019
31,Dead:,CB,133235,0.05,2019,cle,cle_2019
32,Dead:,S,124839,0.05,2019,cle,cle_2019
33,Dead:,RB,121823,0.05,2019,cle,cle_2019
34,Dead:,T,120000,0.05,2019,cle,cle_2019
35,Dead:,CB,119417,0.05,2019,cle,cle_2019
36,Dead:,TE,95849,0.04,2019,cle,cle_2019
37,Dead:,DT,89986,0.04,2019,cle,cle_2019
38,Dead:,TE,80833,0.03,2019,cle,cle_2019
39,Dead:,QB,80000,0.03,2019,cle,cle_2019
