TEAM,STATUS,PLAYER,POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
chi,active,Damien Williams,RB,"$1,000,000 ","$125,000 ",-,-,-,-,-,"($1,375,000)","$1,125,000 ",0.59
chi,active,David Montgomery,RB,"$850,032 ","$261,545 ",-,-,-,-,-,"($523,090)","$1,111,577 ",0.58
chi,active,Joel Iyiegbuniwe,ILB,"$920,000 ","$169,645 ",-,-,-,-,-,"($169,645)","$1,089,645 ",0.57
chi,active,Pat O'Donnell,P,"$1,750,000 ",-,-,-,-,-,-,"($1,750,000)","$1,075,000 ",0.57
chi,active,Deon Bush,S,"$1,500,000 ",-,-,-,-,-,-,"($1,500,000)","$990,000 ",0.52
chi,active,Marquise Goodwin,WR,"$1,075,000 ","$137,500 ",-,-,-,-,-,"($1,212,500)","$987,500 ",0.52
chi,active,Christian Jones,ILB,"$1,075,000 ","$137,500 ",-,-,-,-,-,"($1,212,500)","$987,500 ",0.52
chi,active,Damiere Byrd,WR,"$990,000 ","$137,500 ",-,-,-,-,-,"($1,127,500)","$987,500 ",0.52
chi,active,Patrick Scales,LS,"$990,000 ","$137,500 ",-,-,-,-,-,"($1,127,500)","$987,500 ",0.52
chi,active,Elijah Wilkinson,LT,"$990,000 ","$137,500 ",-,-,-,-,-,"($1,127,500)","$987,500 ",0.52
chi,active,Duke Shelley,CB,"$850,000 ","$31,960 ",-,-,-,-,-,"($63,920)","$881,960 ",0.46
chi,active,Trevis Gipson,OLB,"$780,000 ","$81,418 ",-,-,-,-,-,"($244,254)","$861,418 ",0.45
chi,active,Kindle Vildor,CB,"$780,000 ","$77,668 ",-,-,-,-,-,"($233,004)","$857,668 ",0.45
chi,active,Darnell Mooney,WR,"$780,000 ","$70,513 ",-,-,-,-,-,"($211,539)","$850,513 ",0.45
chi,active,Alec Ogletree,ILB,"$1,075,000 ",-,-,-,-,-,-,"($1,075,000)","$850,000 ",0.45
chi,active,Artie Burns,CB,"$990,000 ",-,-,-,-,-,-,"($990,000)","$850,000 ",0.45
chi,active,Marqui Christian,S,"$990,000 ",-,-,-,-,-,-,"($990,000)","$850,000 ",0.45
chi,active,Alex Bars,G,"$850,000 ",-,-,-,-,-,-,-,"$850,000 ",0.45
chi,active,J.P. Holtz,TE,"$850,000 ",-,-,-,-,-,-,-,"$850,000 ",0.45
chi,active,Sam Mustipher,C,"$780,000 ",-,-,-,-,-,-,-,"$780,000 ",0.41
chi,active,Lachavious Simmons,RT,"$780,000 ",-,-,-,-,-,-,-,"$780,000 ",0.41
chi,active,Larry Borom,RT,"$660,000 ","$83,270 ",-,-,-,-,-,"($333,080)","$743,270 ",0.39
chi,active,Khalil Herbert,RB,"$660,000 ","$32,677 ",-,-,-,-,-,"($130,708)","$692,677 ",0.36
chi,active,Khyiris Tonga,DT,"$660,000 ","$20,912 ",-,-,-,-,-,"($83,648)","$680,912 ",0.36
chi,active,Caleb Johnson,ILB,"$660,000 ","$2,333 ",-,-,-,-,-,"($7,000)","$662,333 ",0.35
chi,active,Ryan Nall,RB,"$613,886 ",-,-,-,-,-,-,-,"$613,886 ",0.32
chi,active,Margus Hunt,DE,"$418,054 ",-,-,-,-,-,-,-,"$330,554 ",0.17
chi,active,Bruce Irvin,DE,"$298,610 ",-,-,-,-,-,-,-,"$236,110 ",0.12
chi,active,Thomas Graham Jr.,CB,"$146,664 ",-,-,-,-,-,-,-,"$146,664 ",0.08
chi,active,Sam Kamara,DT,"$109,998 ",-,-,-,-,-,-,-,"$109,998 ",0.06
chi,active,Dazz Newsome,WR,"$36,666 ",-,-,-,-,-,-,-,"$36,666 ",0.02
chi,active,Active Roster:,,"$90,873,389 ","$29,284,632 ","$2,929,613 ","$1,100,000 ","$600,000 ","$6,542,500 ",-,-,"$128,620,134 ",67.65
chi,,,,,,,,,,,,,
chi,,,,,,,,,,,,,
chi,injured,2021 Injured Reserve Cap,,,,,,,,,,,
chi,injured,Cap breakdowns for players currently on injured reserve.  denotes a player designated to return. All count against the team's salary cap.,,,,,,,,,,,
chi,injured,PLAYER (9),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
chi,injured,Khalil Mack,OLB,"$2,046,000 ","$6,800,000 ",-,-,"$200,000 ","$5,600,000 ",-,"($38,646,000)","$14,646,000 ",7.7
chi,injured,(Foot),,,,,,,,,,,
chi,injured,Danny Trevathan,ILB,"$3,000,000 ","$800,000 ","$88,235 ","$725,000 ","$200,000 ",-,-,"($13,450,000)","$4,813,235 ",2.53
chi,injured,(Knee),,,,,,,,,,,
chi,injured,Jeremiah Attaochu,OLB,"$1,250,000 ","$400,000 ",-,-,-,-,-,"($2,850,000)","$1,650,000 ",0.87
chi,injured,(Pectoral),,,,,,,,,,,
chi,injured,Jakeem Grant,WR,"$1,555,556 ",-,-,-,-,-,-,"($1,555,556)","$1,555,555 ",0.82
chi,injured,(Ankle),,,,,,,,,,,
chi,injured,DeAndre Houston-Carson,S,"$990,000 ","$137,500 ",-,-,-,-,-,"($1,127,500)","$987,500 ",0.52
chi,injured,(Arm),,,,,,,,,,,
chi,injured,Xavier Crawford,CB,"$850,000 ","$31,306 ",-,-,-,-,-,"($31,306)","$881,306 ",0.46
chi,injured,(Undisclosed),,,,,,,,,,,
chi,injured,Jesper Horsted,WR,"$780,000 ",-,-,-,-,-,-,-,"$780,000 ",0.41
chi,injured,(Undisclosed),,,,,,,,,,,
chi,injured,Jalen Tabor,CB,"$566,664 ",-,-,-,-,-,-,-,"$566,664 ",0.3
chi,injured,(Undisclosed),,,,,,,,,,,
chi,injured,Cassius Marsh,DE,"$477,776 ",-,-,-,-,-,-,-,"$477,776 ",0.25
chi,injured,(Knee),,,,,,,,,,,
chi,injured,Injured Reserve:,,"$11,515,996 ","$8,168,806 ","$88,235 ","$725,000 ","$400,000 ","$5,600,000 ",-,-,"$26,358,036 ",13.86
chi,,,,,,,,,,,,,
chi,,,,,,,,,,,,,
chi,,2021 Reserve/PUP Cap,,,,,,,,,,,
chi,,"Cap breakdowns for players currently on a physically unable to perform, or non-football injury list. All count against the team's salary cap.",,,,,,,,,,,
chi,,PLAYER (1),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
chi,injured,Tarik Cohen,RB,"$1,400,000 ","$1,750,000 ",-,-,"$100,000 ",-,-,"($6,650,000)","$3,250,000 ",1.71
chi,,Reserve/PUP:,,"$1,400,000 ","$1,750,000 ",-,-,"$100,000 ",-,-,-,"$3,250,000 ",1.71
chi,,,,,,,,,,,,,
chi,,,,,,,,,,,,,
chi,injured,2021 Non-Football Injury Cap,,,,,,,,,,,
chi,injured,"Cap breakdowns for players currently on a physically unable to perform, or non-football injury list. All count against the team's salary cap.",,,,,,,,,,,
chi,injured,PLAYER (2),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
chi,injured,Justin Fields,QB,"$660,000 ","$2,771,265 ",-,-,-,-,-,"($18,871,956)","$3,431,265 ",1.8
chi,injured,(Covid-19),,,,,,,,,,,
chi,injured,Charles Snowden,DE,"$27,600 ",-,-,-,-,-,-,-,"$27,600 ",0.01
chi,injured,(Covid-19),,,,,,,,,,,
chi,injured,NFI:,,"$687,600 ","$2,771,265 ",-,-,-,-,-,-,"$3,458,865 ",1.82
chi,,,,,,,,,,,,,
chi,,,,,,,,,,,,,
chi,practice,2021 Practice Squad,,,,,,,,,,,
chi,practice,Cap breakdowns for players currently on a team's practice squad. All count against the team's salary cap.,,,,,,,,,,,
chi,practice,PLAYER (15),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
chi,practice,Tyrone Wheatley Jr.,T,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.09
chi,practice,Arlington Hambright,T,"$156,400 ",-,-,-,-,-,-,-,"$156,400 ",0.08
chi,practice,Dieter Eiselen,G,"$101,200 ",-,-,-,-,-,-,-,"$101,200 ",0.05
chi,practice,Isaiah Coulter,WR,"$55,200 ",-,-,-,-,-,-,-,"$55,200 ",0.03
chi,practice,Rodney Adams,WR,"$46,000 ",-,-,-,-,-,-,-,"$46,000 ",0.02
chi,practice,Ben Mason,TE,"$46,000 ",-,-,-,-,-,-,-,"$46,000 ",0.02
chi,practice,Auzoyah Alufohai,DT,"$36,800 ",-,-,-,-,-,-,-,"$36,800 ",0.02
chi,practice,Michael Joseph,CB,"$27,600 ",-,-,-,-,-,-,-,"$27,600 ",0.01
chi,practice,Bopete Keyes,CB,"$27,600 ",-,-,-,-,-,-,-,"$27,600 ",0.01
chi,practice,LaCale London,DE,"$27,600 ",-,-,-,-,-,-,-,"$27,600 ",0.01
chi,practice,Ledarius Mack,DE,"$18,400 ",-,-,-,-,-,-,-,"$18,400 ",0.01
chi,practice,Nsimba Webster,WR,"$18,400 ",-,-,-,-,-,-,-,"$18,400 ",0.01
chi,practice,Ryan Willis,QB,"$18,400 ",-,-,-,-,-,-,-,"$18,400 ",0.01
chi,practice,John Daka,DE,"$9,200 ",-,-,-,-,-,-,-,"$9,200 ",0
chi,practice,Stanford Samuels,CB,"$9,200 ",-,-,-,-,-,-,-,"$9,200 ",0
chi,practice,Practice Squad:,,"$763,600 ",-,-,-,-,-,-,-,"$763,600 ",0.4
chi,,,,,,,,,,,,,
chi,,,,,,,,,,,,,
chi,dead cap,2021 Dead Cap,,,,,,,,,,,
chi,dead cap,Cap breakdowns for players who have been traded or released. All count against the team's salary cap.,,,,,,,,,,,
chi,dead cap,PLAYER (55),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
chi,dead cap,Kyle Fuller,CB,-,"$9,000,000 ",-,-,-,-,-,-,"$9,000,000 ",4.73
chi,dead cap,Bobby Massie,RT,-,"$3,900,000 ",-,-,-,-,-,-,"$3,900,000 ",2.05
chi,dead cap,Buster Skrine,CB,-,"$3,300,000 ",-,-,-,-,-,-,"$3,300,000 ",1.74
chi,dead cap,Charles Leno,LT,-,"$900,000 ",-,-,-,"$1,394,000 ",-,-,"$2,294,000 ",1.21
chi,dead cap,Trey Burton,TE,-,"$1,750,000 ",-,-,-,-,-,-,"$1,750,000 ",0.92
chi,dead cap,Breshad Perriman,WR,"$990,000 ",-,-,-,-,-,-,-,"$850,000 ",0.45
chi,dead cap,Anthony Miller,WR,-,"$493,400 ",-,-,-,-,-,-,"$493,400 ",0.26
chi,dead cap,Nsimba Webster,WR,"$375,332 ",-,-,-,-,-,-,-,"$375,332 ",0.2
chi,dead cap,Jordan Lucas,S,"$250,000 ","$90,000 ",-,-,-,-,-,-,"$340,000 ",0.18
chi,dead cap,Alex Taylor,T,"$302,799 ",-,-,-,-,-,-,-,"$302,799 ",0.16
chi,dead cap,Charles Snowden,DE,"$292,932 ","$5,000 ",-,-,-,-,-,-,"$297,932 ",0.16
chi,dead cap,Ledarius Mack,DE,"$293,596 ","$1,000 ",-,-,-,-,-,-,"$294,596 ",0.15
chi,dead cap,Sam Kamara,DT,"$275,330 ","$2,333 ",-,-,-,-,-,-,"$277,663 ",0.15
chi,dead cap,Dazz Newsome,WR,"$211,332 ","$32,677 ",-,-,-,-,-,-,"$244,009 ",0.13
chi,dead cap,Margus Hunt,DE,"$171,722 ",-,-,-,-,-,-,-,"$171,722 ",0.09
chi,dead cap,Riley Ridley,WR,-,"$170,649 ",-,-,-,-,-,-,"$170,649 ",0.09
chi,dead cap,Isaiah Coulter,WR,"$165,332 ",-,-,-,-,-,-,-,"$165,332 ",0.09
chi,dead cap,Thomas Graham Jr.,CB,"$128,800 ","$32,677 ",-,-,-,-,-,-,"$161,477 ",0.08
chi,dead cap,Dee Virgin,CB,"$158,622 ",-,-,-,-,-,-,-,"$158,622 ",0.08
chi,dead cap,Artavis Pierce,RB,"$153,733 ","$4,000 ",-,-,-,-,-,-,"$157,733 ",0.08
chi,dead cap,Rodney Adams,WR,"$153,733 ",-,-,-,-,-,-,-,"$153,733 ",0.08
chi,dead cap,Arlington Hambright,T,"$98,533 ","$24,777 ",-,-,-,-,-,-,"$123,310 ",0.06
chi,dead cap,Dieter Eiselen,G,"$119,332 ",-,-,-,-,-,-,-,"$119,332 ",0.06
chi,dead cap,LaCale London,DE,"$91,866 ","$6,667 ",-,-,-,-,-,-,"$98,533 ",0.05
chi,dead cap,Rashad Smith,LB,"$92,000 ","$5,000 ",-,-,-,-,-,-,"$97,000 ",0.05
chi,dead cap,Bruce Irvin,DE,"$87,722 ",-,-,-,-,-,-,-,"$87,722 ",0.05
chi,dead cap,Ryan Nall,RB,"$84,022 ",-,-,-,-,-,-,-,"$84,022 ",0.04
chi,dead cap,Lachavious Simmons,T,-,"$74,322 ",-,-,-,-,-,-,"$74,322 ",0.04
chi,dead cap,Cassius Marsh,DE,"$73,722 ",-,-,-,-,-,-,-,"$73,722 ",0.04
chi,dead cap,Jon’Vea Johnson,WR,"$73,600 ",-,-,-,-,-,-,-,"$73,600 ",0.04
chi,dead cap,Tre Roberson,CB,-,"$37,500 ",-,-,"$25,000 ",-,-,-,"$62,500 ",0.03
chi,dead cap,Josh Woods,LB,"$56,422 ",-,-,-,-,-,-,-,"$56,422 ",0.03
chi,dead cap,Brian Johnson,K,"$55,200 ",-,-,-,-,-,-,-,"$55,200 ",0.03
chi,dead cap,Jalen Tabor,CB,"$55,200 ",-,-,-,-,-,-,-,"$55,200 ",0.03
chi,dead cap,Damion Square,DT,"$59,722 ",-,-,-,-,-,-,-,"$47,222 ",0.02
chi,dead cap,Ryan Willis,QB,"$45,866 ",-,-,-,-,-,-,-,"$45,866 ",0.02
chi,dead cap,Bopete Keyes,CB,"$43,333 ",-,-,-,-,-,-,-,"$43,333 ",0.02
chi,dead cap,Michael Joseph,CB,"$36,666 ",-,-,-,-,-,-,-,"$36,666 ",0.02
chi,dead cap,Marqui Christian,S,-,"$35,000 ",-,-,-,-,-,-,"$35,000 ",0.02
chi,dead cap,Daniel Archibong,DT,"$30,000 ","$1,666 ",-,-,-,-,-,-,"$31,666 ",0.02
chi,dead cap,Dareuan Parker,G,"$27,600 ","$1,666 ",-,-,-,-,-,-,"$29,266 ",0.02
chi,dead cap,Chris Thompson,RB,"$28,000 ",-,-,-,-,-,-,-,"$28,000 ",0.01
chi,dead cap,Javon Wims,WR,-,"$23,978 ",-,-,-,-,-,-,"$23,978 ",0.01
chi,dead cap,Thomas Schaffer,DT,"$15,000 ","$3,333 ",-,-,-,-,-,-,"$18,333 ",0.01
chi,dead cap,Auzoyah Alufohai,DT,"$9,200 ",-,-,-,-,-,-,-,"$9,200 ",0
chi,dead cap,Trevon McSwain,DT,-,"$8,334 ",-,-,-,-,-,-,"$8,334 ",0
chi,dead cap,Badara Traore,T,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
chi,dead cap,Keandre Jones,LB,-,"$4,334 ",-,-,-,-,-,-,"$4,334 ",0
chi,dead cap,Ahmad Wagner,WR,-,"$4,000 ",-,-,-,-,-,-,"$4,000 ",0
chi,dead cap,Lee Autry,DT,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
chi,dead cap,C.J. Marable,RB,-,"$1,000 ",-,-,-,-,-,-,"$1,000 ",0
chi,dead cap,Napolean Maxwell,RB,-,"$1,000 ",-,-,-,-,-,-,"$1,000 ",0
chi,dead cap,Khalil McClain,WR,-,"$1,000 ",-,-,-,-,-,-,"$1,000 ",0
chi,dead cap,Scooter Harrington,TE,-,$333 ,-,-,-,-,-,-,$333 ,0
chi,dead cap,Dionte Ruffin,CB,-,$333 ,-,-,-,-,-,-,$333 ,0
chi,dead cap,Dead:,,"$5,106,269 ","$19,925,980 ",-,-,"$25,000 ","$1,394,000 ",-,-,"$26,298,749 ",13.83
cin,active,Trae Waynes,CB,"$8,400,000 ","$5,000,000 ","$2,000,000 ",-,"$400,000 ",-,-,"($20,800,000)","$15,800,000 ",8.1
cin,active,D.J. Reader,DT,"$4,300,000 ","$4,062,500 ","$5,000,000 ",-,"$200,000 ",-,-,"($21,687,500)","$13,562,500 ",6.95
cin,active,Trey Hendrickson,DE,"$3,800,000 ","$2,500,000 ","$6,176,471 ",-,-,-,-,"($19,800,000)","$12,476,471 ",6.39
cin,active,Tyler Boyd,WR,"$8,000,000 ","$1,400,000 ","$235,294 ",-,"$200,000 ",-,-,"($12,400,000)","$9,835,294 ",5.04
cin,active,Joe Burrow,QB,"$2,255,006 ","$5,970,025 ",-,-,-,-,-,"($29,610,112)","$8,225,031 ",4.21
cin,active,Joe Mixon,RB,"$5,000,000 ","$2,000,000 ","$176,471 ",-,"$200,000 ","$750,000 ",-,"($16,200,000)","$8,126,471 ",4.16
cin,active,Trey Hopkins,C,"$4,300,000 ","$1,125,000 ","$938,235 ",-,"$200,000 ",-,-,"($7,500,000)","$6,563,235 ",3.36
cin,active,C.J. Uzomah,TE,"$4,750,000 ","$1,083,334 ","$23,529 ",-,"$300,000 ",-,-,"($6,133,334)","$6,156,863 ",3.16
cin,active,Chidobe Awuzie,CB,"$1,350,000 ","$1,500,000 ","$3,188,235 ",-,-,-,-,"($8,850,000)","$6,038,235 ",3.09
cin,active,Ja'Marr Chase,WR,"$660,000 ","$4,943,571 ",-,-,-,-,-,"($30,819,641)","$5,603,571 ",2.87
cin,active,Vonn Bell,FS,"$4,100,000 ","$1,000,000 ","$188,235 ",-,"$200,000 ",-,-,"($6,300,000)","$5,488,235 ",2.81
cin,active,Mike Hilton,CB,"$2,000,000 ","$1,000,000 ","$2,352,941 ",-,-,-,-,"($8,000,000)","$5,352,941 ",2.74
cin,active,Jonah Williams,LT,"$2,097,742 ","$2,710,485 ",-,-,-,-,-,"($10,417,825)","$4,808,227 ",2.46
cin,active,Sam Hubbard,DE,"$1,000,000 ","$2,232,300 ","$191,176 ",-,-,-,-,"($10,000,000)","$3,423,476 ",1.75
cin,active,Xavier Su'a-Filo,G,"$2,500,000 ","$333,333 ","$70,588 ",-,"$200,000 ",-,-,"($3,366,667)","$3,103,921 ",1.59
cin,active,Jessie Bates III,FS,"$2,433,000 ","$419,604 ",-,-,-,-,-,"($419,604)","$2,852,604 ",1.46
cin,active,B.J. Hill,DT,"$2,183,000 ",-,-,-,-,-,-,-,"$2,183,000 ",1.12
cin,active,Tee Higgins,WR,"$1,004,854 ","$969,416 ",-,-,-,-,-,"($4,913,102)","$1,974,270 ",1.01
cin,active,Tre Flowers,CB,"$1,576,614 ",-,-,-,-,-,-,-,"$1,576,614 ",0.81
cin,active,Drew Sample,TE,"$995,572 ","$506,145 ",-,-,-,-,-,"($1,012,290)","$1,501,717 ",0.77
cin,active,Brandon Allen,QB,"$1,200,000 ","$300,000 ",-,-,-,-,-,"($300,000)","$1,500,000 ",0.77
cin,active,Ricardo Allen,FS,"$990,000 ","$400,000 ","$70,584 ",-,-,-,-,"($990,000)","$1,460,584 ",0.75
cin,active,Samaje Perine,RB,"$1,100,000 ","$350,000 ",-,-,-,-,-,"($1,800,000)","$1,450,000 ",0.74
cin,active,Jackson Carman,G,"$660,000 ","$694,536 ",-,-,-,-,-,"($3,776,778)","$1,354,536 ",0.69
cin,active,Kevin Huber,P,"$1,500,000 ","$137,500 ",-,-,-,-,-,"($1,637,500)","$1,212,500 ",0.62
cin,active,Clark Harris,LS,"$1,075,000 ","$137,500 ",-,-,-,-,-,"($1,212,500)","$1,212,500 ",0.62
cin,active,Vernon Hargreaves,CB,"$555,560 ",-,"$141,172 ",-,-,-,"$500,000 ","($555,560)","$1,196,732 ",0.61
cin,active,Germaine Pratt,ILB,"$863,000 ","$263,221 ",-,-,-,-,-,"($526,442)","$1,126,221 ",0.58
cin,active,Logan Wilson,OLB,"$834,799 ","$289,199 ",-,-,-,-,-,"($867,597)","$1,123,998 ",0.58
cin,active,Josh Tupou,DT,"$920,000 ",-,"$188,235 ",-,-,-,-,"($920,000)","$1,108,235 ",0.57
cin,active,Eli Apple,CB,"$1,000,000 ",-,-,-,"$100,000 ",-,-,"($1,100,000)","$1,100,000 ",0.56
cin,active,Quinton Spain,G,"$990,000 ","$137,500 ",-,-,-,-,-,"($1,127,500)","$987,500 ",0.51
cin,active,Jalen Davis,CB,"$920,000 ",-,-,-,-,-,-,-,"$920,000 ",0.47
cin,active,Mike Thomas,WR,"$990,000 ",-,"$25,000 ",-,-,-,-,"($990,000)","$875,000 ",0.45
cin,active,Cameron Sample,DE,"$660,000 ","$197,036 ",-,-,-,-,-,"($788,144)","$857,036 ",0.44
cin,active,Fred Johnson,RT,"$850,000 ",-,-,-,-,-,-,-,"$850,000 ",0.44
cin,active,Stanley Morgan,WR,"$850,000 ",-,-,-,-,-,-,-,"$850,000 ",0.44
cin,active,Isaiah Prince,LT,"$850,000 ",-,-,-,-,-,-,-,"$850,000 ",0.44
cin,active,Tyler Shelvin,DT,"$660,000 ","$184,141 ",-,-,-,-,-,"($736,564)","$844,141 ",0.43
cin,active,Markus Bailey,ILB,"$780,000 ","$28,424 ",-,-,-,-,-,"($85,272)","$808,424 ",0.41
cin,active,Wyatt Ray,DE,"$780,000 ",-,-,-,-,-,-,-,"$780,000 ",0.4
cin,active,Evan McPherson,K,"$660,000 ","$85,928 ",-,-,-,-,-,"($343,712)","$745,928 ",0.38
cin,active,Khalid Kareem,DE,"$647,774 ","$88,619 ",-,-,-,-,-,"($265,857)","$736,393 ",0.38
cin,active,Trey Hill,C,"$660,000 ","$48,088 ",-,-,-,-,-,"($192,352)","$708,088 ",0.36
cin,active,Chris Evans,RB,"$660,000 ","$43,222 ",-,-,-,-,-,"($172,888)","$703,222 ",0.36
cin,active,Hakeem Adeniji,LT,"$628,886 ","$52,971 ",-,-,-,-,-,"($158,913)","$681,856 ",0.35
cin,active,D'ante Smith,G,"$537,494 ","$124,836 ",-,-,-,-,-,"($499,344)","$662,330 ",0.34
cin,active,Mitchell Wilcox,TE,"$660,000 ",-,-,-,-,-,-,-,"$660,000 ",0.34
cin,active,Trenton Irwin,WR,"$623,339 ",-,-,-,-,-,-,-,"$623,339 ",0.32
cin,active,Michael Thomas,FS,"$477,778 ",-,-,-,-,-,-,-,"$477,777 ",0.24
cin,active,Clay Johnston,ILB,"$329,994 ",-,-,-,-,-,-,-,"$329,994 ",0.17
cin,active,Trayveon Williams,RB,"$283,332 ",-,-,-,-,-,-,-,"$283,332 ",0.15
cin,active,Austin Calitro,ILB,"$153,333 ",-,-,-,-,-,-,-,"$153,333 ",0.08
cin,active,Keandre Jones,LB,"$109,998 ",-,-,-,-,-,-,-,"$109,998 ",0.06
cin,active,Mike Daniels,DT,"$59,722 ",-,-,-,-,-,-,-,"$59,722 ",0.03
cin,active,Noah Spence,DE,"$55,000 ",-,-,-,-,-,-,-,"$55,000 ",0.03
cin,active,Trent Taylor,WR,"$51,111 ",-,-,-,-,-,-,-,"$51,111 ",0.03
cin,active,Trayvon Henderson,S,"$47,222 ",-,-,-,-,-,-,-,"$47,222 ",0.02
cin,active,Keaton Sutherland,C,"$47,222 ",-,-,-,-,-,-,-,"$47,222 ",0.02
cin,active,Renell Wren,DT,"$47,222 ",-,-,-,-,-,-,-,"$47,222 ",0.02
cin,active,Jake Browning,QB,"$36,666 ",-,-,-,-,-,-,-,"$36,666 ",0.02
cin,active,Active Roster:,,"$88,510,240 ","$42,318,434 ","$20,966,166 ",-,"$2,000,000 ","$750,000 ","$500,000 ",-,"$154,339,838 ",79.09
cin,,,,,,,,,,,,,
cin,,,,,,,,,,,,,
cin,injured,2021 Injured Reserve Cap,,,,,,,,,,,
cin,injured,Cap breakdowns for players currently on injured reserve.  denotes a player designated to return. All count against the team's salary cap.,,,,,,,,,,,
cin,injured,PLAYER (11),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
cin,injured,Larry Ogunjobi,DT,"$1,400,000 ","$4,600,000 ","$176,471 ",-,-,-,-,"($6,000,000)","$6,176,471 ",3.17
cin,injured,(Foot),,,,,,,,,,,
cin,injured,Riley Reiff,RT,"$1,700,000 ","$2,750,000 ","$264,706 ",-,-,-,-,"($7,200,000)","$4,714,705 ",2.42
cin,injured,(Ankle),,,,,,,,,,,
cin,injured,Brandon Wilson,S,"$1,000,000 ","$562,500 ",-,-,-,-,-,"($2,125,000)","$1,562,500 ",0.8
cin,injured,(Knee-acl),,,,,,,,,,,
cin,injured,Jordan Evans,OLB,"$990,000 ","$100,000 ","$37,500 ",-,-,-,-,"($1,127,500)","$987,500 ",0.51
cin,injured,(Knee-acl),,,,,,,,,,,
cin,injured,Akeem Davis-Gaither,OLB,"$780,000 ","$204,378 ",-,-,-,-,-,"($613,134)","$984,378 ",0.5
cin,injured,(Foot),,,,,,,,,,,
cin,injured,Darius Phillips,CB,"$920,000 ","$54,389 ",-,-,-,-,-,"($54,389)","$974,389 ",0.5
cin,injured,(Shoulder),,,,,,,,,,,
cin,injured,Auden Tate,WR,"$920,000 ",-,-,-,-,-,-,-,"$920,000 ",0.47
cin,injured,(Calf),,,,,,,,,,,
cin,injured,Joseph Ossai,LB,"$415,000 ","$284,112 ",-,-,-,-,-,"($1,136,448)","$699,112 ",0.36
cin,injured,(Knee),,,,,,,,,,,
cin,injured,Joe Bachie,LB,"$476,663 ",-,-,-,-,-,-,-,"$476,663 ",0.24
cin,injured,(Knee-acl),,,,,,,,,,,
cin,injured,Mason Schreck,TE,"$98,000 ",-,-,-,-,-,-,-,"$98,000 ",0.05
cin,injured,(Undisclosed),,,,,,,,,,,
cin,injured,Thaddeus Moss,TE,"$55,200 ",-,-,-,-,-,-,-,"$55,200 ",0.03
cin,injured,(Undisclosed),,,,,,,,,,,
cin,injured,Injured Reserve:,,"$8,754,863 ","$8,555,379 ","$478,677 ",-,-,-,-,-,"$17,648,918 ",9.04
cin,,,,,,,,,,,,,
cin,,,,,,,,,,,,,
cin,injured,2021 Non-Football Injury Cap,,,,,,,,,,,
cin,injured,"Cap breakdowns for players currently on a physically unable to perform, or non-football injury list. All count against the team's salary cap.",,,,,,,,,,,
cin,injured,PLAYER (2),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
cin,injured,Wyatt Hubert,DE,"$415,000 ","$26,052 ",-,-,-,-,-,"($104,208)","$441,052 ",0.23
cin,injured,(Pectoral),,,,,,,,,,,
cin,injured,Elliott Fry,K,"$36,666 ",-,-,-,-,-,-,-,"$36,666 ",0.02
cin,injured,(Covid-19),,,,,,,,,,,
cin,injured,NFI:,,"$451,666 ","$26,052 ",-,-,-,-,-,-,"$477,718 ",0.24
cin,,,,,,,,,,,,,
cin,,,,,,,,,,,,,
cin,practice,2021 Practice Squad,,,,,,,,,,,
cin,practice,Cap breakdowns for players currently on a team's practice squad. All count against the team's salary cap.,,,,,,,,,,,
cin,practice,PLAYER (7),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
cin,practice,Lamont Gaillard,G,"$147,200 ",-,-,-,-,-,-,-,"$147,200 ",0.08
